Year,citymarketid_1,citymarketid_2,city1,city2,airportid_1,airportid_2,airport_1,airport_2,fare
2025,32467,35249,"Miami, FL (Metropolitan Area)","Tallahassee, FL",13303,15249,MIA,TLH,266.59
2025,32575,30198,"Los Angeles, CA (Metropolitan Area)","Pittsburgh, PA",10800,14122,BUR,PIT,311.66
2025,32575,30198,"Los Angeles, CA (Metropolitan Area)","Pittsburgh, PA",12892,14122,LAX,PIT,245.97
2025,32575,30198,"Los Angeles, CA (Metropolitan Area)","Pittsburgh, PA",12954,14122,LGB,PIT,228.31
2025,32575,30198,"Los Angeles, CA (Metropolitan Area)","Pittsburgh, PA",13891,14122,ONT,PIT,308.73
2025,32575,30198,"Los Angeles, CA (Metropolitan Area)","Pittsburgh, PA",14908,14122,SNA,PIT,359.61
2025,32575,30436,"Los Angeles, CA (Metropolitan Area)","Tucson, AZ",10800,15376,BUR,TUS,245.9
2025,32575,30436,"Los Angeles, CA (Metropolitan Area)","Tucson, AZ",12892,15376,LAX,TUS,202.51
2025,32575,30436,"Los Angeles, CA (Metropolitan Area)","Tucson, AZ",12954,15376,LGB,TUS,188.31
2025,32575,30436,"Los Angeles, CA (Metropolitan Area)","Tucson, AZ",13891,15376,ONT,TUS,216.25
2025,32575,30436,"Los Angeles, CA (Metropolitan Area)","Tucson, AZ",14908,15376,SNA,TUS,204.15
2025,32575,30466,"Los Angeles, CA (Metropolitan Area)","Phoenix, AZ",10800,14107,BUR,PHX,183.1
2025,32575,30466,"Los Angeles, CA (Metropolitan Area)","Phoenix, AZ",12892,14107,LAX,PHX,157.14
2025,32575,30466,"Los Angeles, CA (Metropolitan Area)","Phoenix, AZ",12954,14107,LGB,PHX,147.73
2025,32575,30466,"Los Angeles, CA (Metropolitan Area)","Phoenix, AZ",13891,14107,ONT,PHX,195.29
2025,32575,30466,"Los Angeles, CA (Metropolitan Area)","Phoenix, AZ",14908,14107,SNA,PHX,198.14
2025,32575,30559,"Los Angeles, CA (Metropolitan Area)","Seattle, WA",10800,14747,BUR,SEA,206.25
2025,32575,30559,"Los Angeles, CA (Metropolitan Area)","Seattle, WA",12892,14747,LAX,SEA,192.41
2025,32575,30559,"Los Angeles, CA (Metropolitan Area)","Seattle, WA",12954,14747,LGB,SEA,205.14
2025,32575,30559,"Los Angeles, CA (Metropolitan Area)","Seattle, WA",13891,14747,ONT,SEA,172.52
2025,32575,30559,"Los Angeles, CA (Metropolitan Area)","Seattle, WA",14908,14747,SNA,SEA,211.06
2025,32575,30693,"Los Angeles, CA (Metropolitan Area)","Nashville, TN",10800,10693,BUR,BNA,269.36
2025,32575,30693,"Los Angeles, CA (Metropolitan Area)","Nashville, TN",12892,10693,LAX,BNA,306.41
2025,32575,30693,"Los Angeles, CA (Metropolitan Area)","Nashville, TN",12954,10693,LGB,BNA,308.74
2025,32575,30693,"Los Angeles, CA (Metropolitan Area)","Nashville, TN",13891,10693,ONT,BNA,289.81
2025,32575,30693,"Los Angeles, CA (Metropolitan Area)","Nashville, TN",14908,10693,SNA,BNA,357.69
2025,32575,30852,"Los Angeles, CA (Metropolitan Area)","Washington, DC (Metropolitan Area)",10800,10821,BUR,BWI,296.05
2025,32575,30852,"Los Angeles, CA (Metropolitan Area)","Washington, DC (Metropolitan Area)",10800,11278,BUR,DCA,295.25
2025,32575,30852,"Los Angeles, CA (Metropolitan Area)","Washington, DC (Metropolitan Area)",10800,12264,BUR,IAD,348.28
2025,32575,30852,"Los Angeles, CA (Metropolitan Area)","Washington, DC (Metropolitan Area)",12892,10821,LAX,BWI,237.8
2025,32575,33192,"Los Angeles, CA (Metropolitan Area)","Sacramento, CA",12954,14893,LGB,SMF,154.16
2025,32575,30852,"Los Angeles, CA (Metropolitan Area)","Washington, DC (Metropolitan Area)",12892,11278,LAX,DCA,357.23
2025,32575,30852,"Los Angeles, CA (Metropolitan Area)","Washington, DC (Metropolitan Area)",12892,12264,LAX,IAD,303.14
2025,32575,30852,"Los Angeles, CA (Metropolitan Area)","Washington, DC (Metropolitan Area)",12954,10821,LGB,BWI,245.32
2025,32575,30852,"Los Angeles, CA (Metropolitan Area)","Washington, DC (Metropolitan Area)",12954,11278,LGB,DCA,265.24
2025,32575,30852,"Los Angeles, CA (Metropolitan Area)","Washington, DC (Metropolitan Area)",12954,12264,LGB,IAD,337.7
2025,32575,30852,"Los Angeles, CA (Metropolitan Area)","Washington, DC (Metropolitan Area)",13891,10821,ONT,BWI,279.77
2025,32575,30852,"Los Angeles, CA (Metropolitan Area)","Washington, DC (Metropolitan Area)",13891,11278,ONT,DCA,291.76
2025,32575,30852,"Los Angeles, CA (Metropolitan Area)","Washington, DC (Metropolitan Area)",13891,12264,ONT,IAD,299.55
2025,32575,30852,"Los Angeles, CA (Metropolitan Area)","Washington, DC (Metropolitan Area)",14908,10821,SNA,BWI,358.62
2025,32575,30852,"Los Angeles, CA (Metropolitan Area)","Washington, DC (Metropolitan Area)",14908,11278,SNA,DCA,356.46
2025,32575,30852,"Los Angeles, CA (Metropolitan Area)","Washington, DC (Metropolitan Area)",14908,12264,SNA,IAD,385.99
2025,32575,31123,"Los Angeles, CA (Metropolitan Area)","St. Louis, MO",10800,15016,BUR,STL,305.33
2025,32575,31123,"Los Angeles, CA (Metropolitan Area)","St. Louis, MO",12892,15016,LAX,STL,276.91
2025,32575,31123,"Los Angeles, CA (Metropolitan Area)","St. Louis, MO",12954,15016,LGB,STL,262.84
2025,32575,31123,"Los Angeles, CA (Metropolitan Area)","St. Louis, MO",13891,15016,ONT,STL,251.25
2025,32575,31123,"Los Angeles, CA (Metropolitan Area)","St. Louis, MO",14908,15016,SNA,STL,329.71
2025,32575,31454,"Los Angeles, CA (Metropolitan Area)","Orlando, FL",10800,13204,BUR,MCO,306.01
2025,32575,31454,"Los Angeles, CA (Metropolitan Area)","Orlando, FL",12892,13204,LAX,MCO,273.14
2025,32575,31454,"Los Angeles, CA (Metropolitan Area)","Orlando, FL",12954,13204,LGB,MCO,237.6
2025,32575,31454,"Los Angeles, CA (Metropolitan Area)","Orlando, FL",13891,13204,ONT,MCO,275.11
2025,32575,31454,"Los Angeles, CA (Metropolitan Area)","Orlando, FL",14908,13204,SNA,MCO,293.25
2025,32575,31650,"Los Angeles, CA (Metropolitan Area)","Minneapolis/St. Paul, MN",10800,13487,BUR,MSP,327.83
2025,32575,31650,"Los Angeles, CA (Metropolitan Area)","Minneapolis/St. Paul, MN",12892,13487,LAX,MSP,237.4
2025,32575,31650,"Los Angeles, CA (Metropolitan Area)","Minneapolis/St. Paul, MN",12954,13487,LGB,MSP,283.43
2025,32575,31650,"Los Angeles, CA (Metropolitan Area)","Minneapolis/St. Paul, MN",13891,13487,ONT,MSP,291.49
2025,32575,31650,"Los Angeles, CA (Metropolitan Area)","Minneapolis/St. Paul, MN",14908,13487,SNA,MSP,425.28
2025,32575,31703,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",10800,11618,BUR,EWR,298.26
2025,32575,31703,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",10800,12197,BUR,HPN,290.54
2025,32575,31703,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",10800,12391,BUR,ISP,275.6
2025,32575,31703,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",10800,12478,BUR,JFK,260.05
2025,32575,31703,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",10800,12953,BUR,LGA,264.23
2025,32575,31703,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",12892,11618,LAX,EWR,361.14
2025,32575,31703,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",12892,12197,LAX,HPN,342.12
2025,32575,31703,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",12892,12391,LAX,ISP,237.79
2025,32575,31703,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",12892,12478,LAX,JFK,498.51
2025,32575,31703,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",12892,12953,LAX,LGA,330.92
2025,32575,31703,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",12954,11618,LGB,EWR,651.14
2025,32575,31703,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",12954,12391,LGB,ISP,294.12
2025,32575,31703,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",12954,12478,LGB,JFK,507.49
2025,32575,31703,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",12954,12953,LGB,LGA,275
2025,32575,31703,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",13891,11618,ONT,EWR,308.64
2025,32575,31703,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",13891,12197,ONT,HPN,314.39
2025,32575,31703,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",13891,12391,ONT,ISP,229.43
2025,32575,31703,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",13891,12478,ONT,JFK,235.61
2025,32575,31703,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",13891,12953,ONT,LGA,275.04
2025,32575,31703,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",14908,11618,SNA,EWR,406.1
2025,32575,31703,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",14908,12197,SNA,HPN,367.89
2025,32575,31703,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",14908,12391,SNA,ISP,330.75
2025,32575,31703,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",14908,12478,SNA,JFK,556.28
2025,32575,31703,"Los Angeles, CA (Metropolitan Area)","New York City, NY (Metropolitan Area)",14908,12953,SNA,LGA,416.2
2025,32575,31884,"Los Angeles, CA (Metropolitan Area)","Spokane, WA",10800,11884,BUR,GEG,213.18
2025,32575,31884,"Los Angeles, CA (Metropolitan Area)","Spokane, WA",12892,11884,LAX,GEG,199.23
2025,32575,31884,"Los Angeles, CA (Metropolitan Area)","Spokane, WA",12954,11884,LGB,GEG,222.22
2025,32575,31884,"Los Angeles, CA (Metropolitan Area)","Spokane, WA",13891,11884,ONT,GEG,223.09
2025,32575,31884,"Los Angeles, CA (Metropolitan Area)","Spokane, WA",14908,11884,SNA,GEG,239.92
2025,32575,32457,"Los Angeles, CA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",10800,13796,BUR,OAK,161.97
2025,32575,32457,"Los Angeles, CA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",10800,14771,BUR,SFO,147.54
2025,32575,32457,"Los Angeles, CA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",10800,14831,BUR,SJC,168.58
2025,32575,32457,"Los Angeles, CA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",12892,13796,LAX,OAK,168.84
2025,32575,32457,"Los Angeles, CA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",12892,14771,LAX,SFO,139.07
2025,32575,32457,"Los Angeles, CA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",12892,14831,LAX,SJC,147.23
2025,32575,32457,"Los Angeles, CA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",12954,13796,LGB,OAK,166.86
2025,32575,32457,"Los Angeles, CA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",12954,14771,LGB,SFO,208.63
2025,32575,32457,"Los Angeles, CA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",12954,14831,LGB,SJC,142.35
2025,32575,32457,"Los Angeles, CA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",13891,13796,ONT,OAK,180.06
2025,32575,32457,"Los Angeles, CA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",13891,14771,ONT,SFO,133.76
2025,32575,32457,"Los Angeles, CA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",13891,14831,ONT,SJC,179.71
2025,32575,32457,"Los Angeles, CA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",14908,13796,SNA,OAK,178.32
2025,32575,32457,"Los Angeles, CA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",14908,14771,SNA,SFO,156.05
2025,32575,32457,"Los Angeles, CA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",14908,14831,SNA,SJC,221.92
2025,32575,32467,"Los Angeles, CA (Metropolitan Area)","Miami, FL (Metropolitan Area)",10800,11697,BUR,FLL,294.32
2025,32575,32467,"Los Angeles, CA (Metropolitan Area)","Miami, FL (Metropolitan Area)",10800,13303,BUR,MIA,275.15
2025,32575,32467,"Los Angeles, CA (Metropolitan Area)","Miami, FL (Metropolitan Area)",12892,11697,LAX,FLL,321.43
2025,32575,32467,"Los Angeles, CA (Metropolitan Area)","Miami, FL (Metropolitan Area)",12892,13303,LAX,MIA,379.95
2025,32575,32467,"Los Angeles, CA (Metropolitan Area)","Miami, FL (Metropolitan Area)",12954,11697,LGB,FLL,254.11
2025,32575,32467,"Los Angeles, CA (Metropolitan Area)","Miami, FL (Metropolitan Area)",12954,13303,LGB,MIA,265.31
2025,32575,32467,"Los Angeles, CA (Metropolitan Area)","Miami, FL (Metropolitan Area)",13891,11697,ONT,FLL,327.2
2025,32575,32467,"Los Angeles, CA (Metropolitan Area)","Miami, FL (Metropolitan Area)",13891,13303,ONT,MIA,288.83
2025,32575,32467,"Los Angeles, CA (Metropolitan Area)","Miami, FL (Metropolitan Area)",14908,11697,SNA,FLL,389.96
2025,32575,32467,"Los Angeles, CA (Metropolitan Area)","Miami, FL (Metropolitan Area)",14908,13303,SNA,MIA,385.16
2025,32575,33044,"Los Angeles, CA (Metropolitan Area)","Louisville, KY",10800,14730,BUR,SDF,312.69
2025,32575,33044,"Los Angeles, CA (Metropolitan Area)","Louisville, KY",12892,14730,LAX,SDF,250.08
2025,32575,33044,"Los Angeles, CA (Metropolitan Area)","Louisville, KY",12954,14730,LGB,SDF,256.32
2025,32575,33044,"Los Angeles, CA (Metropolitan Area)","Louisville, KY",13891,14730,ONT,SDF,316.87
2025,32575,33044,"Los Angeles, CA (Metropolitan Area)","Louisville, KY",14908,14730,SNA,SDF,364.88
2025,32575,33192,"Los Angeles, CA (Metropolitan Area)","Sacramento, CA",10800,14893,BUR,SMF,184.06
2025,32575,33192,"Los Angeles, CA (Metropolitan Area)","Sacramento, CA",12892,14893,LAX,SMF,156.34
2025,32575,33192,"Los Angeles, CA (Metropolitan Area)","Sacramento, CA",13891,14893,ONT,SMF,201.73
2025,32575,33192,"Los Angeles, CA (Metropolitan Area)","Sacramento, CA",14908,14893,SNA,SMF,228.77
2025,32575,33195,"Los Angeles, CA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",10800,15304,BUR,TPA,292.64
2025,32575,33195,"Los Angeles, CA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",12892,15304,LAX,TPA,325.32
2025,32575,33195,"Los Angeles, CA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",12954,15304,LGB,TPA,254.46
2025,32575,33195,"Los Angeles, CA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",13891,15304,ONT,TPA,275.06
2025,32575,33195,"Los Angeles, CA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",14908,15304,SNA,TPA,311.26
2025,32575,33214,"Los Angeles, CA (Metropolitan Area)","San Antonio, TX",10800,14683,BUR,SAT,299.52
2025,32575,33214,"Los Angeles, CA (Metropolitan Area)","San Antonio, TX",12892,14683,LAX,SAT,196.72
2025,32575,33214,"Los Angeles, CA (Metropolitan Area)","San Antonio, TX",12954,14683,LGB,SAT,235.43
2025,32575,33214,"Los Angeles, CA (Metropolitan Area)","San Antonio, TX",13891,14683,ONT,SAT,257.22
2025,32575,33214,"Los Angeles, CA (Metropolitan Area)","San Antonio, TX",14908,14683,SNA,SAT,286.87
2025,32575,33244,"Los Angeles, CA (Metropolitan Area)","Memphis, TN",10800,13244,BUR,MEM,288.16
2025,32575,33244,"Los Angeles, CA (Metropolitan Area)","Memphis, TN",12892,13244,LAX,MEM,253.64
2025,32575,33244,"Los Angeles, CA (Metropolitan Area)","Memphis, TN",12954,13244,LGB,MEM,215.24
2025,32575,33244,"Los Angeles, CA (Metropolitan Area)","Memphis, TN",13891,13244,ONT,MEM,310.02
2025,32575,33244,"Los Angeles, CA (Metropolitan Area)","Memphis, TN",14908,13244,SNA,MEM,377.4
2025,32575,33264,"Los Angeles, CA (Metropolitan Area)","Medford, OR",10800,13264,BUR,MFR,105.94
2025,32575,33264,"Los Angeles, CA (Metropolitan Area)","Medford, OR",12892,13264,LAX,MFR,200.86
2025,32575,33264,"Los Angeles, CA (Metropolitan Area)","Medford, OR",12954,13264,LGB,MFR,468
2025,32575,33264,"Los Angeles, CA (Metropolitan Area)","Medford, OR",13891,13264,ONT,MFR,260.41
2025,32575,33264,"Los Angeles, CA (Metropolitan Area)","Medford, OR",14908,13264,SNA,MFR,155.78
2025,32575,33316,"Los Angeles, CA (Metropolitan Area)","Omaha, NE",10800,13871,BUR,OMA,271.18
2025,32575,33316,"Los Angeles, CA (Metropolitan Area)","Omaha, NE",12892,13871,LAX,OMA,256.4
2025,32575,33316,"Los Angeles, CA (Metropolitan Area)","Omaha, NE",12954,13871,LGB,OMA,223.49
2025,32575,33316,"Los Angeles, CA (Metropolitan Area)","Omaha, NE",13891,13871,ONT,OMA,266.38
2025,32575,33316,"Los Angeles, CA (Metropolitan Area)","Omaha, NE",14908,13871,SNA,OMA,302.78
2025,32575,33342,"Los Angeles, CA (Metropolitan Area)","Milwaukee, WI",10800,13342,BUR,MKE,291.24
2025,32575,33342,"Los Angeles, CA (Metropolitan Area)","Milwaukee, WI",12892,13342,LAX,MKE,266.09
2025,32575,33342,"Los Angeles, CA (Metropolitan Area)","Milwaukee, WI",12954,13342,LGB,MKE,255.15
2025,32575,33342,"Los Angeles, CA (Metropolitan Area)","Milwaukee, WI",13891,13342,ONT,MKE,297.54
2025,32575,33342,"Los Angeles, CA (Metropolitan Area)","Milwaukee, WI",14908,13342,SNA,MKE,317.03
2025,32575,33495,"Los Angeles, CA (Metropolitan Area)","New Orleans, LA",10800,13495,BUR,MSY,287.3
2025,32575,33495,"Los Angeles, CA (Metropolitan Area)","New Orleans, LA",12892,13495,LAX,MSY,253.97
2025,32575,33495,"Los Angeles, CA (Metropolitan Area)","New Orleans, LA",12954,13495,LGB,MSY,253.26
2025,32575,33495,"Los Angeles, CA (Metropolitan Area)","New Orleans, LA",13891,13495,ONT,MSY,262.72
2025,32575,33495,"Los Angeles, CA (Metropolitan Area)","New Orleans, LA",14908,13495,SNA,MSY,330.38
2025,32575,33667,"Los Angeles, CA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",10800,13931,BUR,ORF,319.03
2025,32575,33667,"Los Angeles, CA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",10800,14098,BUR,PHF,473.33
2025,32575,33667,"Los Angeles, CA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",12892,13931,LAX,ORF,315.71
2025,32575,33667,"Los Angeles, CA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",12892,14098,LAX,PHF,423.8
2025,32575,33667,"Los Angeles, CA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",12954,13931,LGB,ORF,274.23
2025,32575,33667,"Los Angeles, CA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",13891,13931,ONT,ORF,348.55
2025,32575,33667,"Los Angeles, CA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",13891,14098,ONT,PHF,407.77
2025,32575,33667,"Los Angeles, CA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",14908,13931,SNA,ORF,435.51
2025,32575,33667,"Los Angeles, CA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",14908,14098,SNA,PHF,467.22
2025,32575,33851,"Los Angeles, CA (Metropolitan Area)","Oklahoma City, OK",10800,13851,BUR,OKC,281.24
2025,32575,33851,"Los Angeles, CA (Metropolitan Area)","Oklahoma City, OK",12892,13851,LAX,OKC,285.2
2025,32575,33851,"Los Angeles, CA (Metropolitan Area)","Oklahoma City, OK",12954,13851,LGB,OKC,231.85
2025,32575,33851,"Los Angeles, CA (Metropolitan Area)","Oklahoma City, OK",13891,13851,ONT,OKC,242.7
2025,32575,33851,"Los Angeles, CA (Metropolitan Area)","Oklahoma City, OK",14908,13851,SNA,OKC,271.33
2025,32575,34027,"Los Angeles, CA (Metropolitan Area)","West Palm Beach/Palm Beach, FL",10800,14027,BUR,PBI,322.46
2025,32575,34027,"Los Angeles, CA (Metropolitan Area)","West Palm Beach/Palm Beach, FL",12892,14027,LAX,PBI,362.5
2025,32575,34027,"Los Angeles, CA (Metropolitan Area)","West Palm Beach/Palm Beach, FL",12954,14027,LGB,PBI,240
2025,32575,34027,"Los Angeles, CA (Metropolitan Area)","West Palm Beach/Palm Beach, FL",13891,14027,ONT,PBI,361.2
2025,32575,34027,"Los Angeles, CA (Metropolitan Area)","West Palm Beach/Palm Beach, FL",14908,14027,SNA,PBI,480.6
2025,32575,34057,"Los Angeles, CA (Metropolitan Area)","Portland, OR",10800,14057,BUR,PDX,183.05
2025,32575,34057,"Los Angeles, CA (Metropolitan Area)","Portland, OR",12892,14057,LAX,PDX,164.58
2025,32575,34057,"Los Angeles, CA (Metropolitan Area)","Portland, OR",12954,14057,LGB,PDX,186.4
2025,32575,34057,"Los Angeles, CA (Metropolitan Area)","Portland, OR",13891,14057,ONT,PDX,174.11
2025,32575,34057,"Los Angeles, CA (Metropolitan Area)","Portland, OR",14908,14057,SNA,PDX,205.75
2025,32575,34100,"Los Angeles, CA (Metropolitan Area)","Philadelphia, PA",10800,14100,BUR,PHL,329.09
2025,32575,34100,"Los Angeles, CA (Metropolitan Area)","Philadelphia, PA",12892,14100,LAX,PHL,309.36
2025,32575,34100,"Los Angeles, CA (Metropolitan Area)","Philadelphia, PA",12954,14100,LGB,PHL,280.58
2025,32575,34100,"Los Angeles, CA (Metropolitan Area)","Philadelphia, PA",13891,14100,ONT,PHL,333.15
2025,32575,34100,"Los Angeles, CA (Metropolitan Area)","Philadelphia, PA",14908,14100,SNA,PHL,361.85
2025,32575,34252,"Los Angeles, CA (Metropolitan Area)","Pasco/Kennewick/Richland, WA",10800,14252,BUR,PSC,115.46
2025,32575,34252,"Los Angeles, CA (Metropolitan Area)","Pasco/Kennewick/Richland, WA",12892,14252,LAX,PSC,196.93
2025,32575,34252,"Los Angeles, CA (Metropolitan Area)","Pasco/Kennewick/Richland, WA",12954,14252,LGB,PSC,394.14
2025,32575,34252,"Los Angeles, CA (Metropolitan Area)","Pasco/Kennewick/Richland, WA",13891,14252,ONT,PSC,195.31
2025,32575,34252,"Los Angeles, CA (Metropolitan Area)","Pasco/Kennewick/Richland, WA",14908,14252,SNA,PSC,245.48
2025,32575,34314,"Los Angeles, CA (Metropolitan Area)","Provo, UT",12892,14314,LAX,PVU,147
2025,32575,34314,"Los Angeles, CA (Metropolitan Area)","Provo, UT",13891,14314,ONT,PVU,148.5
2025,32575,34314,"Los Angeles, CA (Metropolitan Area)","Provo, UT",14908,14314,SNA,PVU,101.6
2025,32575,34433,"Los Angeles, CA (Metropolitan Area)","Santa Rosa, CA",10800,15023,BUR,STS,125.16
2025,32575,34433,"Los Angeles, CA (Metropolitan Area)","Santa Rosa, CA",12892,15023,LAX,STS,172.86
2025,32575,34433,"Los Angeles, CA (Metropolitan Area)","Santa Rosa, CA",13891,15023,ONT,STS,219.09
2025,32575,34433,"Los Angeles, CA (Metropolitan Area)","Santa Rosa, CA",14908,15023,SNA,STS,197.68
2025,32575,34492,"Los Angeles, CA (Metropolitan Area)","Raleigh/Durham, NC",10800,14492,BUR,RDU,304.54
2025,32575,34492,"Los Angeles, CA (Metropolitan Area)","Raleigh/Durham, NC",12892,14492,LAX,RDU,303.31
2025,32575,34492,"Los Angeles, CA (Metropolitan Area)","Raleigh/Durham, NC",12954,14492,LGB,RDU,248.07
2025,32575,34492,"Los Angeles, CA (Metropolitan Area)","Raleigh/Durham, NC",13891,14492,ONT,RDU,290.12
2025,32575,34492,"Los Angeles, CA (Metropolitan Area)","Raleigh/Durham, NC",14908,14492,SNA,RDU,359.78
2025,32575,34524,"Los Angeles, CA (Metropolitan Area)","Richmond, VA",10800,14524,BUR,RIC,348.72
2025,32575,34524,"Los Angeles, CA (Metropolitan Area)","Richmond, VA",12892,14524,LAX,RIC,282.77
2025,32575,34524,"Los Angeles, CA (Metropolitan Area)","Richmond, VA",12954,14524,LGB,RIC,250.61
2025,32575,34524,"Los Angeles, CA (Metropolitan Area)","Richmond, VA",13891,14524,ONT,RIC,325.92
2025,32575,34524,"Los Angeles, CA (Metropolitan Area)","Richmond, VA",14908,14524,SNA,RIC,403.11
2025,32575,34570,"Los Angeles, CA (Metropolitan Area)","Reno, NV",10800,14570,BUR,RNO,168.9
2025,32575,34570,"Los Angeles, CA (Metropolitan Area)","Reno, NV",12892,14570,LAX,RNO,147.23
2025,32575,34570,"Los Angeles, CA (Metropolitan Area)","Reno, NV",12954,14570,LGB,RNO,161.33
2025,32575,34570,"Los Angeles, CA (Metropolitan Area)","Reno, NV",13891,14570,ONT,RNO,199.89
2025,32575,34570,"Los Angeles, CA (Metropolitan Area)","Reno, NV",14908,14570,SNA,RNO,219.26
2025,32575,34614,"Los Angeles, CA (Metropolitan Area)","Salt Lake City, UT",10800,14869,BUR,SLC,226.24
2025,32575,34614,"Los Angeles, CA (Metropolitan Area)","Salt Lake City, UT",12892,14869,LAX,SLC,179.45
2025,32575,34614,"Los Angeles, CA (Metropolitan Area)","Salt Lake City, UT",12954,14869,LGB,SLC,184.53
2025,32575,34614,"Los Angeles, CA (Metropolitan Area)","Salt Lake City, UT",13891,14869,ONT,SLC,246.85
2025,32575,34614,"Los Angeles, CA (Metropolitan Area)","Salt Lake City, UT",14908,14869,SNA,SLC,325.13
2025,32575,34653,"Los Angeles, CA (Metropolitan Area)","Tulsa, OK",10800,15370,BUR,TUL,296.84
2025,32575,34653,"Los Angeles, CA (Metropolitan Area)","Tulsa, OK",12892,15370,LAX,TUL,217.08
2025,32575,34653,"Los Angeles, CA (Metropolitan Area)","Tulsa, OK",12954,15370,LGB,TUL,201.34
2025,32575,34653,"Los Angeles, CA (Metropolitan Area)","Tulsa, OK",13891,15370,ONT,TUL,267.52
2025,32575,34653,"Los Angeles, CA (Metropolitan Area)","Tulsa, OK",14908,15370,SNA,TUL,318.52
2025,32575,34685,"Los Angeles, CA (Metropolitan Area)","Savannah, GA",10800,14685,BUR,SAV,319.92
2025,32575,34685,"Los Angeles, CA (Metropolitan Area)","Savannah, GA",12892,14685,LAX,SAV,393.12
2025,32575,34685,"Los Angeles, CA (Metropolitan Area)","Savannah, GA",12954,14685,LGB,SAV,264.03
2025,32575,34685,"Los Angeles, CA (Metropolitan Area)","Savannah, GA",13891,14685,ONT,SAV,337.57
2025,32575,34685,"Los Angeles, CA (Metropolitan Area)","Savannah, GA",14908,14685,SNA,SAV,451.45
2025,32600,31703,"Little Rock, AR","New York City, NY (Metropolitan Area)",12992,11618,LIT,EWR,277.43
2025,32600,31703,"Little Rock, AR","New York City, NY (Metropolitan Area)",12992,12197,LIT,HPN,297.97
2025,32600,31703,"Little Rock, AR","New York City, NY (Metropolitan Area)",12992,12478,LIT,JFK,279.96
2025,32600,31703,"Little Rock, AR","New York City, NY (Metropolitan Area)",12992,12953,LIT,LGA,252.35
2025,33044,30852,"Louisville, KY","Washington, DC (Metropolitan Area)",14730,10821,SDF,BWI,197.66
